1317617734.93904,-0.01216,0.00616,-0.00073,-0.00087,0.00001,0.00033,1.00000
1317617735.25011,2.07414,0.05354,0.00010,0.00025,0.00258,-0.00593,-0.99998
1317617735.66484,5.05386,0.16910,0.01340,0.00252,0.00389,-0.01520,-0.99987
1317617735.97595,7.42101,0.29203,0.03963,0.00211,0.00037,-0.02120,-0.99977
1317617736.49425,11.10369,0.51749,0.07448,0.00093,0.00047,-0.02629,-0.99965
1317617736.90896,14.57524,0.76087,0.08424,0.00480,0.00392,-0.02919,-0.99955
1317617737.11632,16.36108,0.89620,0.11237,0.00487,0.00239,-0.03058,-0.99952
1317617737.42729,19.05829,1.08121,0.14962,0.00375,0.00288,-0.03280,-0.99945
1317617737.63487,20.89551,1.22402,0.18569,0.00478,0.00017,-0.03306,-0.99944
1317617737.84212,22.76339,1.38469,0.19949,0.00448,-0.00311,-0.03164,-0.99948
1317617738.04948,24.65552,1.53115,0.19757,0.00470,-0.00206,-0.03021,-0.99953
1317617738.25671,26.56635,1.67607,0.19571,0.00500,0.00186,-0.02911,-0.99956
1317617738.56758,29.43999,1.88334,0.22549,0.00127,-0.00294,-0.02904,-0.99957
1317617738.87853,32.35608,2.06933,0.23422,-0.00346,0.00098,-0.03134,-0.99950
1317617739.39698,37.77801,2.48707,0.25886,-0.00116,-0.00277,-0.03449,-0.99940
1317617739.81157,41.79039,2.83062,0.25630,0.00139,-0.00425,-0.03461,-0.99939
1317617740.12254,44.73961,3.06783,0.25562,0.00107,-0.00382,-0.03585,-0.99935
1317617740.53727,48.64417,3.42040,0.26215,0.00359,0.00023,-0.03685,-0.99931
1317617740.84822,51.53479,3.65277,0.30231,0.00141,-0.00360,-0.03727,-0.99930
1317617741.15932,54.39141,3.89387,0.31755,-0.00154,-0.00293,-0.03809,-0.99927
1317617741.47042,57.18637,4.13232,0.34163,-0.00250,-0.00886,-0.03899,-0.99920
1317617741.88500,60.86928,4.51930,0.33818,0.00299,-0.00069,-0.04118,-0.99915
1317617742.29959,64.24764,4.82431,0.39344,0.00664,-0.00307,-0.04378,-0.99901
1317617743.02515,69.78202,5.46266,0.42459,0.01191,-0.00642,-0.04847,-0.99873
1317617743.75083,74.51834,6.05912,0.47625,0.00797,0.00134,-0.05137,-0.99865
1317617744.68438,79.46562,6.56768,0.55109,0.01171,-0.00260,-0.01616,-0.99980
1317617745.30770,82.30695,6.46673,0.58548,0.00930,-0.00408,0.07864,-0.99685
1317617745.93176,84.83115,5.78630,0.61415,0.01170,0.00319,0.24509,-0.96942
