0.00000,-2.23471,0.07507,0.00148,-0.00555,0.01334,-0.01613,0.99977
0.10009,-2.23006,0.07409,-0.00065,0.00558,-0.01315,0.01613,-0.99977
5.30015,-2.23122,0.07719,-0.00057,0.00577,-0.01311,0.01619,-0.99977
5.70022,-2.23127,0.07802,-0.00335,0.00559,-0.01192,0.01614,-0.99978
6.20006,-2.23132,0.07932,-0.00724,0.00591,-0.01059,0.01636,-0.99979
6.70012,-2.23140,0.07777,-0.00893,0.00557,-0.01091,0.01660,-0.99979
7.60008,-2.23244,0.04660,-0.00886,0.00487,-0.01141,0.01659,-0.99979
8.40015,0.00292,-0.04492,-0.05998,0.00524,-0.01355,0.01714,-0.99975
9.00041,2.33893,-0.14651,-0.13523,0.00592,-0.01438,0.01748,-0.99973
9.50035,3.56928,-0.22924,-0.17327,0.00571,-0.01399,0.01754,-0.99973
10.10008,5.66877,-0.32178,-0.22763,0.00620,-0.01357,0.01793,-0.99973
10.70026,7.53493,-0.45702,-0.28041,0.00808,-0.01547,0.01788,-0.99969
11.20034,9.49593,-0.57148,-0.37201,0.00907,-0.01127,0.01792,-0.99973
11.50032,10.87209,-0.66822,-0.38672,0.01028,-0.01469,0.01794,-0.99968
11.90030,12.44318,-0.75769,-0.41810,0.01041,-0.01364,0.01824,-0.99969
12.10531,13.11590,-0.85702,-0.48700,0.00818,-0.01198,0.01846,-0.99972
12.30031,13.85385,-0.92595,-0.49890,0.00449,-0.01139,0.01876,-0.99975
12.60025,15.35617,-1.04383,-0.52362,0.00521,-0.00965,0.01884,-0.99976
13.00024,17.58889,-1.17372,-0.56563,0.00298,-0.01123,0.01963,-0.99974
13.40019,19.19892,-1.26058,-0.62015,0.00567,-0.00894,0.01934,-0.99976
13.70024,20.37869,-1.33008,-0.62600,0.00714,-0.01200,0.01975,-0.99971
14.20023,23.38701,-1.59730,-0.73039,0.00304,-0.00889,0.01978,-0.99976
14.50027,24.86678,-1.68207,-0.74725,0.00397,-0.00760,0.02001,-0.99976
14.70029,25.63870,-1.75693,-0.75822,0.00221,-0.00601,0.02001,-0.99978
14.80026,26.64180,-1.81420,-0.76950,0.00282,-0.00453,0.01994,-0.99979
15.20095,29.14560,-1.92429,-0.80175,-0.00410,-0.00482,-0.02110,0.99976
15.50036,30.72411,-2.20747,-0.85436,-0.00506,-0.00124,-0.02071,0.99977
15.80026,31.47751,-2.31323,-0.82104,-0.00470,0.00449,-0.02066,0.99977
16.10039,33.05234,-2.42607,-0.84496,-0.00397,0.00262,-0.02063,0.99978
16.30043,34.60998,-2.50869,-0.84596,0.00300,-0.00433,0.02081,-0.99977
16.50047,36.26559,-2.62753,-0.85729,0.00250,-0.00544,0.02069,-0.99977
16.70041,37.92098,-2.77824,-0.87380,0.00177,-0.00481,0.02099,-0.99977
16.80056,38.87099,-2.84090,-0.88052,0.00154,-0.00460,0.02093,-0.99977
16.90028,39.74692,-2.89062,-0.88786,0.00181,-0.00463,0.02088,-0.99977
17.20028,40.52631,-2.95491,-0.88699,0.00178,-0.00435,0.02086,-0.99977
17.40048,41.71257,-3.13448,-0.89008,0.00117,-0.00392,0.02063,-0.99978
17.60043,42.57782,-3.18992,-0.89835,0.00225,-0.00362,0.02055,-0.99978
17.90058,45.19552,-3.36223,-0.89606,-0.00328,0.00335,-0.01946,0.99980
18.10061,47.12871,-3.49309,-0.91177,-0.00526,0.00350,-0.01909,0.99980
18.40040,48.63085,-3.61926,-0.92130,0.00520,-0.00601,0.01801,-0.99981
18.80034,51.29694,-3.78962,-0.94387,-0.00175,0.00496,-0.01549,0.99987
19.00043,52.47586,-4.06130,-0.93560,-0.00188,0.00371,-0.01334,0.99990
19.30033,54.92674,-4.22323,-0.93922,-0.00318,0.00194,-0.01058,0.99994
19.60023,56.70842,-4.17090,-0.92318,-0.00326,0.00733,-0.00767,0.99994
19.90026,59.22549,-4.32796,-0.92954,-0.00593,0.00603,-0.00326,0.99996
20.10033,60.40221,-4.19432,-0.90255,-0.00434,-0.00140,-0.00202,0.99999
20.30035,61.66572,-4.33072,-0.86438,-0.00495,-0.00053,0.00065,0.99999
20.60029,63.16189,-4.40610,-0.80421,-0.00292,0.00604,0.00408,0.99997
21.00139,67.24831,-4.25721,-0.83569,-0.00589,0.00644,0.00526,0.99995
21.30033,69.65590,-4.06741,-0.81055,-0.00615,0.00278,0.00560,0.99996
21.50030,71.10383,-4.13155,-0.83916,-0.00634,0.00068,0.00728,0.99995
21.80035,73.40566,-4.43207,-0.72939,-0.00667,0.00278,0.01064,0.99992
22.00031,74.09234,-4.18448,-0.78798,-0.00292,-0.00044,0.01173,0.99993
22.40039,77.65216,-4.40863,-0.69319,-0.00322,0.00291,0.01734,0.99984
22.90034,81.78262,-4.40943,-0.74163,-0.00360,0.00447,0.02349,0.99971
23.40036,85.12250,-4.35057,-0.74888,-0.00469,0.00453,0.02945,0.99954
24.00014,89.39606,-4.00135,-0.75993,-0.00446,0.00354,0.03570,0.99935
24.50062,94.07416,-3.93994,-0.86425,-0.00371,0.00309,0.04250,0.99908
24.80035,96.65831,-3.78675,-0.82735,-0.00331,0.00267,0.04585,0.99894
25.10042,98.63944,-3.55812,-0.83511,-0.00356,0.00200,0.04670,0.99890
25.60024,102.44664,-3.12525,-0.88763,-0.00426,-0.00083,0.04723,0.99887
26.00024,106.17773,-2.96297,-0.87074,-0.00412,0.00140,0.04869,0.99880
26.50033,110.02862,-2.95749,-0.68287,-0.00287,0.00377,0.05110,0.99868
26.90053,113.55939,-2.68229,-0.81811,-0.00206,0.00417,0.05286,0.99859
27.20035,116.56870,-2.41465,-0.83616,-0.00230,0.00403,0.05524,0.99846
27.50040,119.07935,-2.42787,-0.82193,-0.00172,0.00496,0.05828,0.99829
27.70022,120.95490,-2.22763,-0.83398,-0.00139,0.00287,0.05986,0.99820
27.90036,122.63009,-2.09648,-0.87866,-0.00100,-0.00003,0.06173,0.99809
28.10243,123.96077,-1.91965,-0.89735,-0.00180,-0.00156,0.06306,0.99801
28.30031,125.44961,-1.79088,-0.88063,-0.00192,-0.00111,0.06529,0.99786
28.50037,126.96980,-1.62632,-0.87589,-0.00262,0.00074,0.06711,0.99774
28.70058,128.85483,-1.35959,-0.87129,-0.00218,0.00252,0.06830,0.99766
29.00048,131.92523,-0.96296,-0.94449,-0.00159,0.00022,0.07116,0.99746
29.30054,134.50214,-0.59860,-1.09669,-0.00172,-0.00266,0.07395,0.99726
29.50050,136.19353,-0.44484,-1.06023,-0.00116,-0.00166,0.07621,0.99709
29.80300,138.71648,-0.12471,-1.09429,-0.00103,-0.00164,0.07978,0.99681
30.10047,141.56728,0.28638,-1.11568,-0.00064,-0.00253,0.08303,0.99654
30.30045,143.41919,0.59920,-1.11803,-0.00066,-0.00057,0.08461,0.99641
30.50057,145.38128,0.90573,-1.10881,-0.00061,-0.00083,0.08647,0.99625
30.70060,147.18612,1.14402,-1.12815,-0.00041,-0.00348,0.08838,0.99608
30.90064,148.76360,1.30382,-1.08665,-0.00115,-0.00471,0.09032,0.99590
31.10066,150.89952,1.70907,-1.07042,0.00034,-0.00324,0.09224,0.99573
31.30081,152.60908,1.88044,-1.04470,-0.00028,-0.00082,0.09491,0.99549
31.40064,153.54167,2.04648,-1.03205,-0.00098,-0.00183,0.09582,0.99540
31.60149,155.29772,2.35299,-1.01318,-0.00105,-0.00663,0.09771,0.99519
31.80057,157.11612,2.60950,-0.99365,-0.00059,-0.00433,0.09975,0.99500
31.90068,157.99521,2.78669,-0.98018,-0.00085,-0.00226,0.10024,0.99496
32.00058,158.79397,2.93057,-0.98171,0.00109,-0.00198,0.10167,0.99482
32.20050,160.25876,3.18811,-0.97645,0.00132,-0.00275,0.10457,0.99451
32.30057,161.12129,3.32936,-0.98471,0.00083,-0.00105,0.10673,0.99429
32.50062,162.33810,3.53029,-0.96423,-0.00320,0.00145,0.11006,0.99392
32.70077,163.27612,3.66080,-0.96321,-0.00230,-0.00068,0.11375,0.99351
33.00045,166.13284,4.27079,-0.99396,-0.00238,-0.00495,0.11815,0.99298
33.10069,166.99615,4.46957,-0.98229,-0.00250,-0.00544,0.11932,0.99284
33.30063,168.66435,4.82507,-0.99461,-0.00174,-0.00302,0.12193,0.99253
33.50305,170.20883,5.15795,-0.96371,-0.00038,-0.00558,0.12419,0.99224
33.70080,174.44969,4.61162,-0.94461,-0.00929,0.01457,0.10562,0.99426
33.80064,175.45940,4.79074,-0.98715,-0.00961,0.01448,0.10727,0.99408
33.90063,175.49468,4.62864,-0.99203,-0.00866,0.01745,0.10945,0.99380
34.00046,176.07533,4.74413,-0.99501,-0.00684,0.02103,0.11018,0.99367
34.20045,178.88377,5.22476,-1.09210,-0.00182,0.02298,0.11327,0.99330
34.30068,180.11874,5.50773,-1.15004,-0.00010,0.02126,0.11413,0.99324
34.50074,182.03618,5.91502,-1.23436,0.00156,0.01878,0.11643,0.99302
34.70063,183.85808,6.27603,-1.28709,0.00653,0.02410,0.11809,0.99269
34.80070,184.65287,6.41231,-1.30753,0.00617,0.02525,0.11907,0.99255
34.90067,185.56897,6.63848,-1.36342,0.00385,0.02330,0.12014,0.99248
35.00061,186.46294,6.85447,-1.41548,0.00308,0.02004,0.12126,0.99241
35.10072,187.40829,7.08985,-1.44690,0.00154,0.01665,0.12189,0.99240
35.20064,188.45722,7.36001,-1.47907,-0.00122,0.01308,0.12220,0.99242
35.30216,189.37993,7.48059,-1.55024,-0.00319,0.01141,0.12420,0.99219
35.40054,190.25379,7.59425,-1.53133,-0.00386,0.01318,0.12555,0.99199
35.50056,191.09666,7.83449,-1.54374,-0.00441,0.01515,0.12604,0.99190
35.60065,192.02449,8.04366,-1.55084,-0.00365,0.01653,0.12663,0.99180
35.70041,193.02901,8.23686,-1.57689,-0.00288,0.01710,0.12805,0.99162
35.80055,194.02083,8.41704,-1.62316,-0.00275,0.01721,0.12934,0.99145
35.90065,194.98292,8.68764,-1.62736,-0.00336,0.01746,0.12929,0.99145
36.00058,195.66215,8.78881,-1.68695,-0.00380,0.01717,0.13007,0.99135
36.10049,196.60514,9.01692,-1.71558,-0.00429,0.01753,0.13101,0.99122
36.20063,197.14483,9.11289,-1.72892,-0.00459,0.01891,0.13124,0.99116
36.30052,197.93424,9.32049,-1.74454,-0.00479,0.02095,0.13166,0.99106
36.40050,198.67370,9.43651,-1.76726,-0.00426,0.02321,0.13274,0.99087
36.60067,200.60010,9.87249,-1.84703,-0.00455,0.02550,0.13346,0.99072
36.80045,202.57285,10.40014,-1.92998,-0.00508,0.02393,0.13362,0.99073
36.90045,203.47435,10.62922,-1.98170,-0.00482,0.02192,0.13364,0.99078
37.10076,205.77015,11.15461,-2.07134,-0.00388,0.01931,0.13401,0.99078
37.20082,206.83310,11.43296,-2.11000,-0.00401,0.01855,0.13376,0.99083
37.40063,208.34503,11.41289,-2.09980,-0.00353,0.01782,0.13504,0.99067
37.50072,209.35401,11.67090,-2.13175,-0.00372,0.01696,0.13506,0.99069
37.70073,211.13880,12.13357,-2.16912,-0.00429,0.01596,0.13473,0.99074
37.90077,212.95350,12.54932,-2.21645,-0.00487,0.01564,0.13519,0.99068
38.10068,214.67434,12.95953,-2.34056,-0.00436,0.01413,0.13518,0.99071
38.30065,216.27096,13.31759,-2.37712,-0.00316,0.01298,0.13504,0.99075
38.50061,217.95578,13.73340,-2.39973,-0.00299,0.01351,0.13497,0.99075
38.70066,219.60911,14.17717,-2.46391,-0.00371,0.01294,0.13332,0.99098
38.90083,221.43501,14.60374,-2.51678,-0.00197,0.01226,0.13223,0.99114
39.10071,223.12515,15.00731,-2.55977,-0.00218,0.01191,0.13121,0.99128
39.30072,224.85674,15.40918,-2.60061,-0.00307,0.01360,0.13004,0.99141
39.50075,226.37135,15.70556,-2.64788,-0.00443,0.01486,0.12906,0.99152
39.70076,228.07454,16.06385,-2.66828,-0.00510,0.01229,0.12834,0.99164
39.90071,229.91347,16.39882,-2.68832,-0.00728,0.00980,0.12777,0.99173
40.20087,232.47581,16.98722,-2.72262,-0.00757,0.01378,0.12703,0.99177
40.50080,234.50697,17.34589,-2.79975,-0.00440,0.01136,0.12973,0.99147
40.90063,237.91380,18.10551,-2.83973,-0.00522,0.01247,0.13548,0.99069
41.40062,241.97516,19.07507,-2.91238,-0.00229,0.01289,0.14162,0.98983
41.80052,244.90954,19.78888,-2.98211,-0.00265,0.01206,0.14528,0.98931
42.20028,247.72821,20.58805,-3.04134,-0.00719,0.01338,0.14385,0.98948
42.50073,249.53720,21.08859,-3.11102,-0.00110,0.01637,0.13935,0.99011
42.90094,252.08970,21.74487,-3.19323,0.00208,0.01476,0.12822,0.99163
43.40054,254.54121,22.22588,-3.27697,0.00314,0.01269,0.10015,0.99489
43.70082,257.21843,21.89924,-3.30830,0.01266,0.00787,0.04574,0.99884
44.00071,258.87982,21.98241,-3.34597,0.01190,0.00504,0.01331,0.99983
44.20065,259.98297,22.02357,-3.35467,0.01035,0.00137,-0.01164,0.99988
44.50067,261.66034,21.88784,-3.36783,-0.01014,-0.00074,0.05270,-0.99856
44.80064,263.26364,21.64225,-3.35725,-0.00889,-0.00209,0.09390,-0.99554
45.10057,264.65539,21.31091,-3.38979,-0.00058,0.00309,-0.13591,0.99072
45.30072,265.55166,21.03253,-3.39751,-0.00109,-0.00522,0.16376,-0.98649
45.50072,266.36451,20.73559,-3.41244,-0.00247,0.00379,-0.19126,0.98153
45.60076,266.88039,20.51889,-3.41641,-0.00459,0.00258,-0.20501,0.97875
45.80086,267.69259,20.13374,-3.41772,-0.00570,0.00048,-0.23216,0.97266
46.10073,268.97527,19.39793,-3.40966,-0.00174,0.00306,-0.27033,0.96276
46.50098,270.44172,18.41573,-3.43359,-0.00236,0.00285,-0.31566,0.94886
47.00075,272.03544,17.09857,-3.43523,-0.00130,0.00159,-0.36145,0.93239
47.50076,273.52679,15.66689,-3.43369,-0.00230,-0.00124,-0.40545,0.91411
48.10092,275.15975,13.73571,-3.41662,-0.00576,-0.00082,-0.45737,0.88926
48.70094,276.43942,11.72706,-3.40667,-0.00740,-0.00641,-0.50945,0.86045
49.20087,277.33965,9.84605,-3.36158,-0.00265,-0.00569,-0.55133,0.83427
49.70094,278.14873,7.54315,-3.32787,0.00020,-0.00745,-0.59352,0.80479
50.10098,278.68617,5.98552,-3.39102,-0.00375,-0.00702,-0.62770,0.77841
50.50112,278.96020,4.18120,-3.36548,-0.00120,-0.01027,-0.65912,0.75196
50.90084,279.14122,2.30844,-3.36367,-0.00069,-0.01067,-0.68017,0.73298
51.50120,279.14858,-1.03081,-3.38465,-0.00101,-0.01184,-0.70123,0.71284
52.20087,279.19879,-5.04595,-3.31111,0.00012,-0.01572,-0.71638,0.69753
52.80104,280.35053,-8.63326,-3.28824,-0.00267,-0.00854,-0.71352,0.70058
53.20094,280.24916,-11.08482,-3.24944,-0.00288,-0.00951,-0.71299,0.70110
53.50093,280.20677,-12.94424,-3.23665,-0.00279,-0.00647,-0.71216,0.70198
53.90105,280.13958,-15.52681,-3.19758,-0.00802,-0.00542,-0.71070,0.70343
54.20103,280.05384,-17.62132,-3.16920,-0.00629,-0.00377,-0.70941,0.70476
54.50120,279.99094,-19.85127,-3.17729,-0.01234,-0.00633,-0.70884,0.70523
54.90114,279.78340,-22.34442,-3.15570,-0.00598,-0.00495,-0.70818,0.70599
55.10093,279.83739,-23.74082,-3.10987,-0.00325,-0.00344,-0.70922,0.70497
55.40088,279.75590,-25.93154,-3.10489,-0.00751,-0.00651,-0.70867,0.70547
55.50093,279.72298,-26.66196,-3.09519,-0.00640,-0.00710,-0.70868,0.70546
55.60117,279.68406,-27.49841,-3.08620,-0.00471,-0.00757,-0.70862,0.70554
55.70106,279.66763,-28.37702,-3.06468,-0.00482,-0.00687,-0.70890,0.70526
55.80100,279.62662,-29.11380,-3.06988,-0.00628,-0.00553,-0.70883,0.70533
56.00112,279.60898,-30.47876,-3.12870,-0.00775,-0.00415,-0.70867,0.70548
56.20099,279.58693,-31.89965,-3.12613,-0.00744,-0.00521,-0.70876,0.70539
56.30096,279.58967,-32.59862,-3.08909,-0.00908,-0.00520,-0.70916,0.70497
56.50096,279.53783,-34.10290,-3.09239,-0.01206,-0.00580,-0.70901,0.70508
56.60133,279.51897,-34.86798,-3.06165,-0.01178,-0.00608,-0.70886,0.70523
56.70128,279.48347,-35.76001,-3.04502,-0.01148,-0.00743,-0.70871,0.70537
56.90103,279.44384,-37.30738,-3.00335,-0.01144,-0.00923,-0.70816,0.70590
57.00093,279.42038,-38.22679,-2.97473,-0.01153,-0.00812,-0.70779,0.70628
57.10102,279.39851,-39.05537,-2.95796,-0.01100,-0.00671,-0.70759,0.70651
57.20096,279.36843,-39.88713,-2.99835,-0.01197,-0.00587,-0.70724,0.70685
57.40102,279.37689,-41.39693,-3.00562,-0.01103,-0.00584,-0.70747,0.70663
57.60127,279.32863,-43.04645,-2.97904,-0.01172,-0.00705,-0.70704,0.70704
57.70118,279.31025,-43.92481,-2.96335,-0.01201,-0.00736,-0.70700,0.70707
57.90120,279.29270,-45.52572,-2.91281,-0.01221,-0.00866,-0.70729,0.70677
58.00110,279.22899,-46.25995,-2.90274,-0.01231,-0.01013,-0.70717,0.70686
58.10117,279.21775,-47.02575,-2.87149,-0.01151,-0.01076,-0.70752,0.70652
58.20110,279.20242,-47.84459,-2.86669,-0.01205,-0.00950,-0.70764,0.70641
58.30114,279.21095,-48.60159,-2.84188,-0.01099,-0.00748,-0.70819,0.70590
58.50115,279.15782,-50.17366,-2.77457,-0.00915,-0.00797,-0.70831,0.70580
58.60130,279.13655,-50.98207,-2.75938,-0.00984,-0.00936,-0.70865,0.70543
58.80118,279.10920,-52.60515,-2.72802,-0.01012,-0.01039,-0.70920,0.70486
59.00125,279.02211,-54.10038,-2.68200,-0.00769,-0.01041,-0.70905,0.70504
59.10124,279.00561,-54.87900,-2.65676,-0.00816,-0.01027,-0.70930,0.70478
59.20133,278.96189,-55.78494,-2.64915,-0.00891,-0.01087,-0.70917,0.70490
59.40113,278.90562,-57.47770,-2.60088,-0.00798,-0.01210,-0.70903,0.70503
59.50129,278.89444,-58.28063,-2.58384,-0.00697,-0.01259,-0.70907,0.70499
59.70110,278.82157,-59.98577,-2.52089,-0.00518,-0.01392,-0.70881,0.70524
59.90119,278.78855,-61.57826,-2.46736,-0.00453,-0.01669,-0.70894,0.70505
