1317617734.93904,-0.00868,0.01955,-0.01217,0.00091,-0.00030,-0.00020,1.00000
1317617735.35373,2.80163,0.08441,-0.00836,0.00098,-0.00313,0.00788,0.99996
1317617735.76846,5.82869,0.22534,0.00895,-0.00099,-0.00344,0.01665,0.99985
1317617736.18328,8.98156,0.36224,0.06013,-0.00144,-0.00074,0.02320,0.99973
1317617736.70161,13.21847,0.63707,0.11543,-0.00209,-0.00323,0.02726,0.99962
1317617737.11632,16.78673,0.89684,0.14736,-0.00436,-0.00250,0.03002,0.99954
1317617737.53103,20.44230,1.16884,0.19726,-0.00361,-0.00226,0.03213,0.99947
1317617737.94581,24.19649,1.45737,0.22654,-0.00413,0.00304,0.03017,0.99953
1317617738.36032,28.04881,1.73667,0.22096,-0.00217,-0.00151,0.02821,0.99960
1317617738.87853,32.89242,2.06484,0.24871,0.00508,-0.00119,0.03055,0.99952
1317617739.50060,38.74398,2.51799,0.29100,0.00245,0.00399,0.03339,0.99943
1317617740.22616,45.49313,3.10095,0.29561,-0.00050,0.00408,0.03491,0.99938
1317617740.84822,51.21955,3.57607,0.32972,-0.00076,0.00317,0.03596,0.99935
1317617741.36670,55.91079,3.94592,0.36893,0.00490,0.00750,0.03784,0.99924
1317617741.88500,60.51994,4.37526,0.36460,-0.00105,0.00064,0.04054,0.99918
1317617742.71418,67.14162,5.02022,0.44599,-0.00634,0.00545,0.04607,0.99890
1317617743.75083,74.13846,5.93767,0.49267,-0.00553,-0.00160,0.05039,0.99871
1317617744.99597,80.68794,6.40796,0.59071,-0.00806,0.00601,-0.02368,0.99967
1317617745.93176,84.54128,5.62956,0.59866,-0.01230,-0.00129,-0.24596,0.96920
1317617746.65831,86.64921,3.90826,0.65828,-0.00845,-0.00815,-0.45247,0.89170
1317617747.07265,87.46983,2.63347,0.70293,-0.01004,-0.01209,-0.54357,0.83922
1317617747.48671,88.02642,1.22350,0.75638,-0.00915,-0.01514,-0.60413,0.79669
1317617748.21139,88.59782,-1.59258,0.83929,-0.01129,-0.02664,-0.66277,0.74826
1317617748.83299,88.88353,-4.81943,1.11942,-0.00531,-0.02835,-0.68593,0.72709
1317617749.86952,89.28559,-11.51280,1.51010,0.00101,-0.03443,-0.69279,0.72031
1317617750.80268,89.73712,-18.46888,1.87500,-0.00633,-0.03104,-0.68226,0.73042
1317617751.52837,90.19143,-24.07710,2.20596,-0.01068,-0.02554,-0.68247,0.73039
1317617752.04694,90.49158,-28.08186,2.46729,-0.01242,-0.01911,-0.69166,0.72186
1317617752.46191,90.62499,-31.26228,2.63666,-0.01237,-0.01950,-0.70572,0.70811
1317617752.77288,90.63493,-33.57730,2.76874,-0.01185,-0.02010,-0.71729,0.69638
1317617753.08386,90.58381,-36.00831,2.91641,-0.01271,-0.02125,-0.72781,0.68533
1317617753.49861,90.38273,-39.00653,3.11379,-0.01168,-0.02133,-0.73966,0.67254
1317617753.91315,90.12354,-41.81961,3.28295,-0.00689,-0.02202,-0.74421,0.66755
1317617754.32772,89.87369,-44.60855,3.43906,-0.00764,-0.02368,-0.74153,0.67046
1317617755.15618,89.70936,-49.09849,3.68642,-0.01726,-0.02918,-0.69385,0.71932
1317617755.57000,89.88043,-51.01320,3.81723,-0.01555,-0.02048,-0.62797,0.77782
1317617755.77700,90.09690,-51.91792,3.86805,-0.01654,-0.01696,-0.58408,0.81135
1317617755.88055,90.22828,-52.32461,3.88788,-0.01597,-0.01805,-0.55856,0.82911
1317617755.98406,90.37361,-52.70708,3.91411,-0.01641,-0.01971,-0.53071,0.84716
1317617756.08741,90.54561,-53.11300,3.91539,-0.01716,-0.02247,-0.50134,0.86479
1317617756.19094,90.73521,-53.48619,3.93464,-0.01931,-0.02259,-0.47070,0.88179
1317617756.29448,90.95896,-53.85056,3.96054,-0.02068,-0.02231,-0.43928,0.89783
1317617756.39804,91.22703,-54.20856,3.99430,-0.02058,-0.02212,-0.40748,0.91272
1317617756.50176,91.51760,-54.53760,4.02123,-0.01979,-0.02117,-0.37584,0.92623
1317617756.70914,92.21567,-55.16767,4.07092,-0.01831,-0.01393,-0.31206,0.94978
