1317617734.93904,-0.00800,0.01819,-0.00779,0.00084,-0.00024,0.00043,1.00000
1317617735.35373,2.80245,0.08631,-0.00439,-0.00091,0.00307,-0.00852,-0.99996
1317617735.76846,5.82750,0.23292,0.01286,0.00108,0.00337,-0.01724,-0.99985
1317617736.18328,8.98498,0.37635,0.06498,0.00161,0.00068,-0.02377,-0.99972
1317617736.70161,13.01596,0.63952,0.11417,0.00206,0.00316,-0.02790,-0.99960
1317617737.11632,16.66696,0.90896,0.14459,0.00429,0.00245,-0.03067,-0.99952
1317617737.53103,20.34560,1.18640,0.19497,0.00359,0.00219,-0.03278,-0.99945
1317617737.94581,24.16740,1.48558,0.22019,0.00391,-0.00314,-0.03087,-0.99951
1317617738.36032,28.02759,1.77020,0.19607,0.00200,0.00164,-0.02885,-0.99958
1317617738.87853,32.92373,2.11451,0.22970,-0.00524,0.00121,-0.03109,-0.99950
1317617739.50060,38.87231,2.60797,0.27031,-0.00292,-0.00402,-0.03378,-0.99942
1317617740.22616,45.67194,3.20337,0.25975,-0.00073,-0.00411,-0.03552,-0.99936
1317617740.84822,51.43287,3.70079,0.28811,-0.00039,-0.00308,-0.03647,-0.99933
1317617741.36670,56.13823,4.08802,0.32095,-0.00621,-0.00738,-0.03826,-0.99922
1317617741.98874,61.42175,4.57336,0.32696,0.00119,-0.00154,-0.04159,-0.99913
1317617742.81779,68.29854,5.36726,0.42079,0.00544,-0.00772,-0.04604,-0.99889
1317617743.95820,75.82278,6.28380,0.47176,0.00345,0.00385,-0.04842,-0.99881
1317617744.99597,81.07485,6.60275,0.56843,0.00508,-0.00436,0.02277,-0.99972
1317617745.61966,83.74525,6.25683,0.58496,0.00796,-0.00179,0.15413,-0.98802
1317617746.34721,86.28474,4.95153,0.61732,0.00801,0.00439,0.36891,-0.92942
1317617746.86542,87.62231,3.33128,0.65825,0.00779,0.00902,0.50150,-0.86507
1317617747.38314,88.46768,1.45695,0.72173,-0.00080,0.01639,0.59094,-0.80655
1317617748.10781,89.04904,-1.25482,0.77069,0.00805,0.02843,0.65652,-0.75373
1317617748.93671,89.41561,-5.37700,1.06924,0.00335,0.02730,0.68996,-0.72333
1317617750.18049,89.80917,-13.77245,1.48746,-0.00595,0.03275,0.68992,-0.72312
1317617751.11377,90.31186,-21.05529,1.83333,0.00396,0.02722,0.68387,-0.72908
1317617751.73572,90.68082,-25.82370,2.09242,0.00931,0.02167,0.68641,-0.72684
1317617752.15068,90.88621,-28.97146,2.26693,0.01020,0.01844,0.69624,-0.71750
1317617752.56552,90.95839,-32.14662,2.44499,0.00910,0.01760,0.71104,-0.70288
1317617752.87649,90.96455,-34.28368,2.53432,0.01001,0.01890,0.72258,-0.69095
1317617753.29120,90.70550,-37.26337,2.70309,0.00975,0.02109,0.73438,-0.67834
1317617753.70592,90.47350,-40.05411,2.87542,0.00509,0.02176,0.74282,-0.66911
1317617754.12045,90.21877,-42.89424,3.00648,0.00342,0.02320,0.74425,-0.66749
1317617754.94905,89.92866,-47.52093,3.24468,0.00834,0.02553,0.70872,-0.70498
1317617755.36314,90.02490,-49.60558,3.36001,0.00898,0.02101,0.65697,-0.75357
1317617755.67348,90.28951,-51.09293,3.43243,0.00917,0.01338,0.59905,-0.80055
1317617755.88055,90.58103,-52.02040,3.45946,0.00795,0.01459,0.54996,-0.83502
1317617755.98406,90.75263,-52.43392,3.48507,0.00805,0.01646,0.52193,-0.85279
1317617756.08741,90.95310,-52.87880,3.47530,0.00894,0.01956,0.49237,-0.87012
1317617756.19094,91.17249,-53.27799,3.49098,0.01095,0.02000,0.46159,-0.88680
1317617756.29448,91.41709,-53.65624,3.51274,0.01220,0.02001,0.43000,-0.90253
1317617756.39804,91.69097,-54.00474,3.53865,0.01216,0.02017,0.39807,-0.91705
1317617756.50176,91.97683,-54.31833,3.56181,0.01119,0.01947,0.36631,-0.93022
1317617756.70914,92.64975,-54.90514,3.60602,0.00945,0.01271,0.30221,-0.95311
1317617756.91674,93.27383,-55.33391,3.65804,0.00773,0.00502,0.24136,-0.97039
1317617757.43619,95.71405,-56.24723,3.67651,0.02129,-0.00266,0.14070,-0.98982
1317617757.95665,98.11294,-56.78953,3.66193,0.02500,-0.00257,0.10712,-0.99393
1317617758.58047,101.42718,-57.44367,3.68653,0.02884,0.00704,0.11310,-0.99314
1317617758.99546,103.83025,-57.98295,3.74836,0.02715,-0.00218,0.12226,-0.99212
1317617760.34268,112.90268,-60.02054,3.88125,0.02472,0.00493,0.11120,-0.99348
1317617761.37938,121.12483,-61.68916,4.01230,0.03262,0.00102,0.11147,-0.99323
1317617762.31227,128.72650,-63.33336,4.15348,0.02943,0.00000,0.11773,-0.99261
1317617763.24491,136.16371,-64.97396,4.27380,0.02378,0.00470,0.11311,-0.99329
1317617763.97060,141.82045,-66.07024,4.39667,0.02933,0.00145,0.10394,-0.99415
1317617764.59246,146.66208,-66.99474,4.47801,0.02310,-0.00085,0.09018,-0.99566
1317617765.11104,150.63358,-67.60476,4.49610,0.02507,0.00294,0.07697,-0.99671
1317617765.73308,155.50245,-68.12992,4.55229,0.03140,0.00328,0.05282,-0.99810
1317617766.35524,160.29730,-68.45647,4.58233,0.03625,-0.00266,0.03366,-0.99877
1317617766.97707,165.35946,-68.66111,4.59419,0.04020,-0.00860,0.02368,-0.99887
1317617767.70277,171.11165,-68.76624,4.57021,0.02450,-0.00883,0.00032,-0.99966
1317617768.42881,176.96075,-68.58144,4.54071,0.02268,-0.01174,-0.02402,-0.99939
1317617769.15487,182.89780,-68.14516,4.48217,0.02513,-0.00898,-0.02961,-0.99921
1317617769.88056,188.86910,-67.66120,4.48063,0.01688,-0.00464,-0.03491,-0.99924
1317617770.29527,192.25070,-67.35075,4.48513,0.02317,-0.00441,-0.03571,-0.99908
1317617770.70998,195.57127,-67.06803,4.48768,0.02637,-0.00125,-0.03703,-0.99897
1317617771.02112,197.94387,-66.84888,4.49086,0.02534,-0.01088,-0.03925,-0.99885
